-0.62  0 -0.134939571891279  0.00951086212033281
-0.61515625  0 -0.144512490667249  0.00957295806750105
-0.6103125  0 -0.154134153171698  0.00962170179598096
-0.60546875  0 -0.163791162047484  0.00965704816731963
-0.600625  0 -0.17347008720868  0.00967896445273186
-0.59578125  0 -0.183157478280897  0.00968743036375447
-0.5909375  0 -0.192839877060823  0.00968243807146535
-0.58609375  0 -0.202503829983552  0.00966399221427114
-0.58125  0 -0.212135900586292  0.0096321098942844
-0.57640625  0 -0.221722681957073  0.00958682066232833
-0.5715625  0 -0.231250809157148  0.00952816649162658
-0.56671875  0 -0.24070697160585  0.00945620174025769
-0.561875  0 -0.250077925416767  0.00937099310247702
-0.55703125  0 -0.259350505674238  0.00927261954903824
-0.5521875  0 -0.26851163863934  0.00916117225667495
-0.54734375  0 -0.2775483538747  0.00903675452694264
-0.5425  0 -0.286447796277766  0.00889948169465871
-0.53765625  0 -0.295197238012392  0.00874948102623041
-0.5328125  0 -0.303784090328986  0.0085868916082133
-0.52796875  0 -0.312195915263859  0.00841186422651014
-0.523125  0 -0.320420437208894  0.00822456123669485
-0.51828125  0 -0.328445554343241  0.00802515642603274
-0.5134375  0 -0.336259349919395  0.00781383486787224
-0.50859375  0 -0.343850103396831  0.00759079276919455
-0.50375  0 -0.351206301417267  0.00735623731224472
-0.49890625  0 -0.358316648616714  0.00711038649131535
-0.4940625  0 -0.365170078270697  0.00685346894592759
-0.48921875  0 -0.371755762770507  0.00658572379184741
-0.484375  0 -0.378063123929958  0.00630740045160322
-0.47953125  0 -0.384081843124096  0.00601875848643268
-0.4746875  0 -0.389801871263532  0.00572006743190823
-0.46984375  0 -0.395213438610737  0.00541160663989704
-0.465  0 -0.400307064447822  0.00509366513005016
-0.46015625  0 -0.405073566609293  0.00476654145477495
-0.4553125  0 -0.409504070898317  0.0044305435827493
-0.45046875  0 -0.413590020411775  0.00408598880770594
-0.445625  0 -0.41732318480865  0.00373320369177144
-0.44078125  0 -0.42069566956954  0.00337252405659116
-0.4359375  0 -0.423699925314398  0.00300429504155969
-0.43109375  0 -0.426328757274265  0.00262887125780853
-0.42625  0 -0.428575335055551  0.00224661708076779
-0.42140625  0 -0.43043320289952  0.00185790714536349
-0.4165625  0 -0.431896290735049  0.00146312713930136
-0.41171875  0 -0.432958926463829  0.00106267503551744
-0.406875  0 -0.433615850123283  0.000656962969891817
-0.40203125  0 -0.43386223086903  0.00024642006082265
-0.3971875  0 -0.433693688124186  0.000168582055047606
-0.39234375  0 -0.433106318912047  0.00058740854043704
-0.3875  0 -0.432096733901043  0.00100962434870594
-0.38265625  0 -0.43066210611831  0.00143466713249724
-0.3778125  0 -0.428800237118501  0.0018619083651612
-0.37296875  0 -0.426509647077206  0.00229062942695085
-0.368125  0 -0.423789696750073  0.00271998973943866
-0.36328125  0 -0.420640750714579  0.00314898548300979
-0.3584375  0 -0.417064392395671  0.00357639781328112
-0.35359375  0 -0.413063701651159  0.00400073030142473
-0.34875  0 -0.408643604571845  0.00442013671984154
-0.34390625  0 -0.403811301831968  0.00483234249217174
-0.3390625  0 -0.398576775353398  0.00523456637990627
-0.33421875  0 -0.392953361937651  0.00562345351494697
-0.329375  0 -0.386958365576942  0.00599503672078283
-0.32453125  0 -0.380613656606966  0.0063447496709364
-0.3196875  0 -0.373946176416184  0.00666752133222526
-0.31484375  0 -0.366988234629307  0.00695798349001864
-0.31  0 -0.359777459341214  0.00721081769635468
-0.30515625  0 -0.352356252741589  0.00742124987742848
-0.3003125  0 -0.344770630084083  0.00758566698765739
-0.29546875  0 -0.337068392668577  0.00770228299151021
-0.290625  0 -0.329296706872227  0.00777173281289306
-0.28578125  0 -0.321499311599364  0.00779744391551657
-0.2809375  0 -0.313713712941866  0.00778564910195773
-0.27609375  0 -0.305968792889126  0.00774497243766603
-0.27125  0 -0.298283218968124  0.007685628343579
-0.26640625  0 -0.290664892541813  0.00761838294270778
-0.2615625  0 -0.283111460927423  0.00755349024142909
-0.25671875  0 -0.275611713915828  0.00749980773179593
-0.251875  0 -0.268147551407449  0.00746422530142549
-0.24703125  0 -0.260696172010891  0.00745144422727279
-0.2421875  0 -0.253232179974078  0.00746405881297701
-0.23734375  0 -0.245729403260273  0.00750284533614054
-0.2325  0 -0.238162318849271  0.00756715477930742
-0.22765625  0 -0.230507067159278  0.00765532370751282
-0.2228125  0 -0.222742093932641  0.00776504680291593
-0.21796875  0 -0.214848486297254  0.00789368268792068
-0.213125  0 -0.206810076962152  0.00803848579019348
-0.20828125  0 -0.198613384834583  0.00819676992061608
-0.2034375  0 -0.190247448554354  0.00836601535572024
-0.19859375  0 -0.181703596106324  0.00854393275936782
-0.19375  0 -0.172975181349969  0.00872849626495542
-0.18890625  0 -0.164057308119585  0.00891795590581582
-0.1840625  0 -0.154946554714118  0.00911083722508776
-0.17921875  0 -0.145640705918555  0.0093059337442028
-0.174375  0 -0.136138495785574  0.00950229620269227
-0.16953125  0 -0.126439361856661  0.00969922111879309
-0.1646875  0 -0.116543209998102  0.00989624017910483
-0.15984375  0 -0.106450188257425  0.01009311121431
-0.155  0 -0.0961604679133402  0.0102898109905329
-0.15015625  0 -0.0856740303132945  0.0104865294460394
-0.1453125  0 -0.074990458705586  0.0106836646870263
-0.14046875  0 -0.0641087354972541  0.0108818175618214
-0.135625  0 -0.053027047016765  0.0110817841560412
-0.13078125  0 -0.041742600070027  0.0112845439991614
-0.1259375  0 -0.0302514574012854  0.0114912411594849
-0.12109375  0 -0.0185484026276017  0.0117031547704498
-0.11625  0 -0.00662684923264224  0.0119216549712755
-0.11140625  0 0.00552118747224338  0.0121481399382027
-0.1065625  0 0.0179050323769955  0.0123839498750566
-0.10171875  0 0.0305351804943969  0.0126302549049517
-0.096875  0 0.0434229879671289  0.0128879161551633
-0.09203125  0 0.0565802006531097  0.0131573233347923
