-0.62  0 -0.46279737549209  0.00374243572031674
-0.61515625  0 -0.455108871981218  0.00394607110854306
-0.6103125  0 -0.447018016573752  0.00414478762571396
-0.60546875  0 -0.438535533808402  0.0043376984778134
-0.600625  0 -0.429673973313638  0.00452386536970306
-0.59578125  0 -0.420447786611597  0.00470232470354215
-0.5909375  0 -0.410873340634323  0.00487212466803355
-0.58609375  0 -0.400968846405576  0.00503237298358494
-0.58125  0 -0.390754183466608  0.00518229341315968
-0.57640625  0 -0.380250606380766  0.0053212871725587
-0.5715625  0 -0.369480329346559  0.00544899341163835
-0.56671875  0 -0.358465998068389  0.00556534147537452
-0.561875  0 -0.34723007304481  0.00567058722523117
-0.55703125  0 -0.335794162858468  0.0057653267160605
-0.5521875  0 -0.324178356912897  0.00585048307231567
-0.54734375  0 -0.31240061164299  0.00592726613815642
-0.5425  0 -0.300476240927692  0.00599710862510966
-0.53765625  0 -0.288417550388282  0.00606158607884622
-0.5328125  0 -0.276233638424332  0.00612233017476971
-0.52796875  0 -0.263930367498946  0.0061809451731652
-0.523125  0 -0.251510490992742  0.00623893589536365
-0.51828125  0 -0.238973906945886  0.00629765285959019
-0.5134375  0 -0.226318001939108  0.00635825700616743
-0.50859375  0 -0.213538046469986  0.00642170347708165
-0.50375  0 -0.200627606471214  0.00648874169445218
-0.49890625  0 -0.187578942405412  0.00655992770552952
-0.4940625  0 -0.174383375828315  0.00663564436933514
-0.48921875  0 -0.161031611885985  0.00671612523598597
-0.484375  0 -0.147514013830946  0.00680147864844202
-0.47953125  0 -0.133820831738002  0.00689170944106007
-0.4746875  0 -0.119942392009666  0.00698673645141919
-0.46984375  0 -0.105869257081886  0.00708640480821138
-0.465  0 -0.0915923661948328  0.00719049257827767
-0.46015625  0 -0.077103168420458  0.00729871186255054
-0.4553125  0 -0.0623937585352401  0.00741070485521669
-0.45046875  0 -0.0474570249141835  0.00752603576317079
-0.445625  0 -0.0322868164628374  0.00764417984852613
-0.44078125  0 -0.0168781327207797  0.00776451121463246
-0.4359375  0 -0.00122733769914784  0.00788629128600703
-0.43109375  0 0.0146676061398814  0.00800866018645804
-0.42625  0 0.0308068918664356  0.00813063332379345
-0.42140625  0 0.0471886226186847  0.00825110535752147
-0.4165625  0 0.0638085831884174  0.00836886328101104
-0.41171875  0 0.0806600478211974  0.00848260955393913
-0.406875  0 0.0977336441524613  0.00859099510581608
-0.40203125  0 0.115017291527601  0.00869266071647751
-0.3971875  0 0.132496227654727  0.00878628396831146
-0.39234375  0 0.150153130874268  0.00887062791088947
-0.3875  0 0.167968337055099  0.00894458702285819
-0.38265625  0 0.185920141396703  0.00900722615612756
-0.3778125  0 0.20398516756268  0.00905780892301
-0.37296875  0 0.222138780807309  0.00909581330213569
-0.368125  0 0.240355518906168  0.00912093383656293
-0.36328125  0 0.258609515020717  0.00913307136961483
-0.3584375  0 0.276874889789056  0.00913231253518565
-0.35359375  0 0.295126095161027  0.00911890201174814
-0.34875  0 0.313338198775788  0.00909321081079312
-0.34390625  0 0.331487104013467  0.0090557036624424
-0.3390625  0 0.349549706436264  0.00900690801927323
-0.33421875  0 0.367503991662926  0.00894738648583898
-0.329375  0 0.385329082596979  0.00887771374290752
-0.32453125  0 0.403005245411319  0.00879845837957088
-0.3196875  0 0.42051386400527  0.00871016953359777
-0.31484375  0 0.437837392100039  0.00861336788948391
-0.31  0 0.454959291037248  0.00850854038348048
-0.30515625  0 0.471863959966358  0.00839613788745769
-0.3003125  0 0.488536663661922  0.00827657515487551
-0.29546875  0 0.504963461845998  0.00815023237998569
-0.290625  0 0.521131142690776  0.00801745781883234
-0.28578125  0 0.537027162180693  0.00787857102776146
-0.2809375  0 0.552639590228416  0.00773386637877238
-0.27609375  0 0.567957063850126  0.00758361660347318
-0.27125  0 0.582968747286745  0.00742807619507857
-0.26640625  0 0.597664298678837  0.00726748456007342
-0.2615625  0 0.612033842733745  0.00710206885880893
-0.25671875  0 0.62606794873709  0.0069320465092505
-0.251875  0 0.639757613233583  0.0067576273525557
-0.24703125  0 0.653094246715625  0.00657901549528683
-0.2421875  0 0.666069663697571  0.0063964108528568
-0.23734375  0 0.678676075607838  0.0062100104239301
-0.2325  0 0.690906085992332  0.00602000932734847
-0.22765625  0 0.702752687585461  0.00582660163278137
-0.2228125  0 0.714209260865611  0.00562998101454637
-0.21796875  0 0.725269573768315  0.0054303412554827
