-0.62  0 -0.617578125  0.00242187500000002
-0.61515625  0 -0.612734375  0.00242187500000002
-0.6103125  0 -0.607890625  0.00242187500000002
-0.60546875  0 -0.603046875  0.00242187500000002
-0.600625  0 -0.598203125  0.00242187500000002
-0.59578125  0 -0.593359375  0.00242187500000002
-0.5909375  0 -0.588515625  0.00242187500000002
-0.58609375  0 -0.583671875  0.00242187500000002
-0.58125  0 -0.578828125  0.00242187500000002
-0.57640625  0 -0.573984375  0.00242187500000002
-0.5715625  0 -0.569140625  0.00242187500000002
-0.56671875  0 -0.564296875  0.00242187500000002
-0.561875  0 -0.559453125  0.00242187500000002
-0.55703125  0 -0.554609375  0.00242187500000002
-0.5521875  0 -0.549765625  0.00242187500000002
-0.54734375  0 -0.544921875  0.00242187500000002
-0.5425  0 -0.540078125  0.00242187500000002
-0.53765625  0 -0.535234375  0.00242187500000002
-0.5328125  0 -0.530390625  0.00242187500000002
-0.52796875  0 -0.525546875  0.00242187500000002
-0.523125  0 -0.520703125  0.00242187500000002
-0.51828125  0 -0.515859375  0.00242187500000002
-0.5134375  0 -0.511015625  0.00242187500000002
-0.50859375  0 -0.506171875  0.00242187500000002
-0.50375  0 -0.501328125  0.00242187500000002
-0.49890625  0 -0.496484375  0.00242187500000002
-0.4940625  0 -0.491640625  0.00242187500000002
-0.48921875  0 -0.486796875  0.00242187500000002
-0.484375  0 -0.481953125  0.00242187500000002
-0.47953125  0 -0.477109375  0.00242187500000002
-0.4746875  0 -0.472265625  0.00242187500000002
-0.46984375  0 -0.467421875  0.00242187500000002
-0.465  0 -0.462578125  0.00242187500000002
-0.46015625  0 -0.457734375  0.00242187500000002
-0.4553125  0 -0.452890625  0.00242187500000002
-0.45046875  0 -0.448046875  0.00242187500000002
-0.445625  0 -0.443203125  0.00242187500000002
-0.44078125  0 -0.438359375  0.00242187500000002
-0.4359375  0 -0.433515625  0.00242187500000002
-0.43109375  0 -0.428671875  0.00242187500000002
-0.42625  0 -0.423828125  0.00242187500000002
-0.42140625  0 -0.418984375  0.00242187500000002
-0.4165625  0 -0.414140625  0.00242187500000002
