-1 0.0 1.7716 0.0
-0.992188 0.0 1.72817 0.0
-0.984375 0.0 1.68529 0.0
-0.976562 0.0 1.64295 0.0
-0.96875 0.0 1.60116 0.0
-0.960938 0.0 1.5599 0.0
-0.953125 0.0 1.51916 0.0
-0.945312 0.0 1.47894 0.0
-0.9375 0.0 1.43924 0.0
-0.929688 0.0 1.40003 0.0
-0.921875 0.0 1.36133 0.0
-0.914062 0.0 1.32312 0.0
-0.90625 0.0 1.2854 0.0
-0.898438 0.0 1.24816 0.0
-0.890625 0.0 1.21139 0.0
-0.882812 0.0 1.17509 0.0
-0.875 0.0 1.13925 0.0
-0.867188 0.0 1.10387 0.0
-0.859375 0.0 1.06894 0.0
-0.851562 0.0 1.03445 0.0
-0.84375 0.0 1.0004 0.0
-0.835938 0.0 0.966788 0.0
-0.828125 0.0 0.933602 0.0
-0.820312 0.0 0.900838 0.0
-0.8125 0.0 0.868491 0.0
-0.804688 0.0 0.836556 0.0
-0.796875 0.0 0.805028 0.0
-0.789062 0.0 0.7739 0.0
-0.78125 0.0 0.74317 0.0
-0.773438 0.0 0.71283 0.0
-0.765625 0.0 0.682877 0.0
-0.757812 0.0 0.653305 0.0
-0.75 0.0 0.624109 0.0
-0.742188 0.0 0.595285 0.0
-0.734375 0.0 0.566828 0.0
-0.726562 0.0 0.538734 0.0
-0.71875 0.0 0.510997 0.0
-0.710938 0.0 0.483613 0.0
-0.703125 0.0 0.456578 0.0
-0.695312 0.0 0.429887 0.0
-0.6875 0.0 0.403535 0.0
-0.679688 0.0 0.37752 0.0
-0.671875 0.0 0.351835 0.0
-0.664062 0.0 0.326478 0.0
-0.65625 0.0 0.301443 0.0
-0.648438 0.0 0.276727 0.0
-0.640625 0.0 0.252325 0.0
-0.632812 0.0 0.228235 0.0
-0.625 0.0 0.20445 0.0
-0.617188 0.0 0.180969 0.0
-0.609375 0.0 0.157787 0.0
-0.601562 0.0 0.1349 0.0
-0.59375 0.0 0.112304 0.0
-0.585938 0.0 0.0899956 0.0
-0.578125 0.0 0.0679715 0.0
-0.570312 0.0 0.0462277 0.0
-0.5625 0.0 0.0247607 0.0
-0.554688 0.0 0.00356702 0.0
-0.546875 0.0 -0.0173569 0.0
-0.539062 0.0 -0.0380144 0.0
-0.53125 0.0 -0.0584089 0.0
-0.523438 0.0 -0.0785437 0.0
-0.515625 0.0 -0.0984223 0.0
-0.507812 0.0 -0.118048 0.0
-0.5 0.0 -0.137423 0.0
-0.492188 0.0 -0.156552 0.0
-0.484375 0.0 -0.175438 0.0
-0.476562 0.0 -0.194083 0.0
-0.46875 0.0 -0.21249 0.0
-0.460938 0.0 -0.230664 0.0
-0.453125 0.0 -0.248606 0.0
-0.445312 0.0 -0.266319 0.0
-0.4375 0.0 -0.283807 0.0
-0.429688 0.0 -0.301073 0.0
-0.421875 0.0 -0.318118 0.0
-0.414062 0.0 -0.334947 0.0
-0.40625 0.0 -0.351561 0.0
-0.398438 0.0 -0.367964 0.0
-0.390625 0.0 -0.384158 0.0
-0.382812 0.0 -0.400146 0.0
-0.375 0.0 -0.41593 0.0
-0.367188 0.0 -0.431513 0.0
-0.359375 0.0 -0.446898 0.0
-0.351562 0.0 -0.462087 0.0
-0.34375 0.0 -0.477083 0.0
-0.335938 0.0 -0.491888 0.0
-0.328125 0.0 -0.506504 0.0
-0.320312 0.0 -0.520935 0.0
-0.3125 0.0 -0.535181 0.0
-0.304688 0.0 -0.549246 0.0
-0.296875 0.0 -0.563132 0.0
-0.289062 0.0 -0.576842 0.0
-0.28125 0.0 -0.590377 0.0
-0.273438 0.0 -0.603739 0.0
-0.265625 0.0 -0.616932 0.0
-0.257812 0.0 -0.629956 0.0
-0.25 0.0 -0.642815 0.0
-0.242188 0.0 -0.65551 0.0
-0.234375 0.0 -0.668043 0.0
-0.226562 0.0 -0.680417 0.0
-0.21875 0.0 -0.692633 0.0
-0.210938 0.0 -0.704694 0.0
-0.203125 0.0 -0.716601 0.0
-0.195312 0.0 -0.728356 0.0
-0.1875 0.0 -0.739962 0.0
-0.179688 0.0 -0.75142 0.0
-0.171875 0.0 -0.762733 0.0
-0.164062 0.0 -0.773901 0.0
-0.15625 0.0 -0.784927 0.0
-0.148438 0.0 -0.795813 0.0
-0.140625 0.0 -0.80656 0.0
-0.132812 0.0 -0.81717 0.0
-0.125 0.0 -0.827646 0.0
-0.117188 0.0 -0.837988 0.0
-0.109375 0.0 -0.848198 0.0
-0.101562 0.0 -0.858278 0.0
-0.09375 0.0 -0.86823 0.0
-0.0859375 0.0 -0.878055 0.0
-0.078125 0.0 -0.887755 0.0
-0.0703125 0.0 -0.897332 0.0
-0.0625 0.0 -0.906787 0.0
-0.0546875 0.0 -0.916121 0.0
-0.046875 0.0 -0.925337 0.0
-0.0390625 0.0 -0.934435 0.0
-0.03125 0.0 -0.943417 0.0
-0.0234375 0.0 -0.952285 0.0
-0.015625 0.0 -0.96104 0.0
-0.0078125 0.0 -0.969684 0.0
0 0.0 -0.978218 0.0
0.0078125 0.0 -0.897443 0.0
0.015625 0.0 -0.819954 0.0
0.0234375 0.0 -0.74565 0.0
0.03125 0.0 -0.674437 0.0
0.0390625 0.0 -0.60622 0.0
0.046875 0.0 -0.540908 0.0
0.0546875 0.0 -0.478413 0.0
0.0625 0.0 -0.418648 0.0
0.0703125 0.0 -0.361531 0.0
0.078125 0.0 -0.306979 0.0
0.0859375 0.0 -0.254913 0.0
0.09375 0.0 -0.205257 0.0
0.101562 0.0 -0.157936 0.0
0.109375 0.0 -0.112876 0.0
0.117188 0.0 -0.0700073 0.0
0.125 0.0 -0.0292607 0.0
0.132812 0.0 0.00943069 0.0
0.140625 0.0 0.0461318 0.0
0.148438 0.0 0.0809059 0.0
0.15625 0.0 0.113814 0.0
0.164062 0.0 0.144917 0.0
0.171875 0.0 0.174272 0.0
0.179688 0.0 0.201936 0.0
0.1875 0.0 0.227964 0.0
0.195312 0.0 0.252408 0.0
0.203125 0.0 0.275321 0.0
0.210938 0.0 0.296753 0.0
0.21875 0.0 0.316753 0.0
0.226562 0.0 0.335369 0.0
0.234375 0.0 0.352647 0.0
0.242188 0.0 0.368631 0.0
0.25 0.0 0.383365 0.0
0.257812 0.0 0.396893 0.0
0.265625 0.0 0.409254 0.0
0.273438 0.0 0.420489 0.0
0.28125 0.0 0.430637 0.0
0.289062 0.0 0.439735 0.0
0.296875 0.0 0.44782 0.0
0.304688 0.0 0.454928 0.0
0.3125 0.0 0.461093 0.0
0.320312 0.0 0.466349 0.0
0.328125 0.0 0.470728 0.0
0.335938 0.0 0.474263 0.0
0.34375 0.0 0.476983 0.0
0.351562 0.0 0.478919 0.0
0.359375 0.0 0.480099 0.0
0.367188 0.0 0.480552 0.0
0.375 0.0 0.480305 0.0
0.382812 0.0 0.479384 0.0
0.390625 0.0 0.477815 0.0
0.398438 0.0 0.475624 0.0
0.40625 0.0 0.472833 0.0
0.414062 0.0 0.469468 0.0
0.421875 0.0 0.46555 0.0
0.429688 0.0 0.461101 0.0
0.4375 0.0 0.456143 0.0
0.445312 0.0 0.450698 0.0
0.453125 0.0 0.444784 0.0
0.460938 0.0 0.438422 0.0
0.46875 0.0 0.43163 0.0
0.476562 0.0 0.424427 0.0
0.484375 0.0 0.416831 0.0
0.492188 0.0 0.408859 0.0
0.5 0.0 0.400527 0.0
0.507812 0.0 0.391853 0.0
0.515625 0.0 0.382851 0.0
0.523438 0.0 0.373537 0.0
0.53125 0.0 0.363926 0.0
0.539062 0.0 0.354031 0.0
0.546875 0.0 0.343868 0.0
0.554688 0.0 0.333449 0.0
0.5625 0.0 0.322787 0.0
0.570312 0.0 0.311895 0.0
0.578125 0.0 0.300785 0.0
0.585938 0.0 0.289469 0.0
0.59375 0.0 0.277958 0.0
0.601562 0.0 0.266263 0.0
0.609375 0.0 0.254396 0.0
0.617188 0.0 0.242366 0.0
0.625 0.0 0.230183 0.0
0.632812 0.0 0.217857 0.0
0.640625 0.0 0.205398 0.0
0.648438 0.0 0.192814 0.0
0.65625 0.0 0.180114 0.0
0.664062 0.0 0.167307 0.0
0.671875 0.0 0.154401 0.0
0.679688 0.0 0.141403 0.0
0.6875 0.0 0.128322 0.0
0.695312 0.0 0.115165 0.0
0.703125 0.0 0.101938 0.0
0.710938 0.0 0.0886492 0.0
0.71875 0.0 0.0753047 0.0
0.726562 0.0 0.0619108 0.0
0.734375 0.0 0.0484739 0.0
0.742188 0.0 0.0349999 0.0
0.75 0.0 0.0214944 0.0
0.757812 0.0 0.00796304 0.0
0.765625 0.0 -0.00558884 0.0
0.773438 0.0 -0.0191561 0.0
0.78125 0.0 -0.0327338 0.0
0.789062 0.0 -0.0463172 0.0
0.796875 0.0 -0.0599017 0.0
0.804688 0.0 -0.0734829 0.0
0.8125 0.0 -0.0870565 0.0
0.820312 0.0 -0.100618 0.0
0.828125 0.0 -0.114165 0.0
0.835938 0.0 -0.127692 0.0
